claim_id	layer	subject_id	template_id	applicability	status	oracle	evidence_id	signature	automation_surface
pig-zombie-drop	ARCHETYPE	b1.7.3:entity/057	drop-matrix	APPLICABLE	VERIFIED	OFFICIAL_SERVER	m411-zombie-pigman-set	c448868efb22d1c2a50bab9554f6c30de3f184d9cc2eb129103068be9868ae84	PUBLIC_TESTKIT
pig-spawn	UNIVERSAL	b1.7.3:entity/090	spawn-materialization	APPLICABLE	VERIFIED	OFFICIAL_SERVER	m141-pig-spawner-observation	a148241c4e0282a64cf461ef362991e001cc17b1c7b06bd12e3f7b5b555fd522	PUBLIC_TESTKIT
pig-motion	ARCHETYPE	b1.7.3:entity/090	movement-policy	APPLICABLE	VERIFIED	OFFICIAL_SERVER	m148-pig-ai-movement	c265a9aa7d1e6254b11458774346f05613c82569948443803f4742740e933397	PUBLIC_TESTKIT
pig-death	ARCHETYPE	b1.7.3:entity/090	damage-death	APPLICABLE	VERIFIED	OFFICIAL_SERVER	m149-pig-death	c189244beb58382402de4313f9d6be75c90f398e404a7df2ebbbdfa8b34c5048	PUBLIC_TESTKIT
pig-drop	ARCHETYPE	b1.7.3:entity/090	drop-matrix	APPLICABLE	VERIFIED	OFFICIAL_SERVER	m150-pig-pork-drop	90cf54607ffd52b403765121c14d821e80e9996702f158c29efe63aee15b0d33	PUBLIC_TESTKIT
pig-saddle	ARCHETYPE	b1.7.3:entity/090	interaction-state	APPLICABLE	VERIFIED	OFFICIAL_SERVER	m405-pig-saddle-set	a27d2ce0c705f4fe5af56c8e35b8ec7c212956eaff46a764ce610d54f40c06d9	SMOKE_ONLY
sheep-spawn	UNIVERSAL	b1.7.3:entity/091	spawn-materialization	APPLICABLE	VERIFIED	OFFICIAL_SERVER	m406-sheep-dye-set	0c2857eb2e2bf4aaa39c631eced8f47d470862396ae8e7981d41c6c0a0775cb7	PUBLIC_TESTKIT
sheep-save-reload	UNIVERSAL	b1.7.3:entity/091	save-reload	APPLICABLE	VERIFIED	OFFICIAL_SERVER	m506-sw-sheep-sheared-persistence	57aca1de84ec46a162610d18a48ba190b6128e62cc628d70e9e6ef92361790bd	PUBLIC_TESTKIT
sheep-death	ARCHETYPE	b1.7.3:entity/091	damage-death	APPLICABLE	VERIFIED	OFFICIAL_SERVER	m444-remaining-mob-drops-rest	4f0cf6fc97f045251947014072b407aae095b6419fb3c3ab94c50722f7db8f66	PUBLIC_TESTKIT
sheep-drop	ARCHETYPE	b1.7.3:entity/091	drop-matrix	APPLICABLE	VERIFIED	OFFICIAL_SERVER	m444-remaining-mob-drops-rest	4f0cf6fc97f045251947014072b407aae095b6419fb3c3ab94c50722f7db8f66	PUBLIC_TESTKIT
sheep-dye-shear	ARCHETYPE	b1.7.3:entity/091	interaction-state	APPLICABLE	VERIFIED	OFFICIAL_SERVER	m406-sheep-dye-set	0c2857eb2e2bf4aaa39c631eced8f47d470862396ae8e7981d41c6c0a0775cb7	PUBLIC_TESTKIT
chicken-spawn	UNIVERSAL	b1.7.3:entity/093	spawn-materialization	APPLICABLE	VERIFIED	OFFICIAL_SERVER	m407-chicken-egg-set	a27d5e84d4fc5e08292a9a78c2ebccf8027e9441118ed789ef3adc30d8ff97a6	PUBLIC_TESTKIT
squid-spawn	UNIVERSAL	b1.7.3:entity/094	spawn-materialization	APPLICABLE	VERIFIED	OFFICIAL_SERVER	m408-squid-ink-set	4f3c68e6439036720158970ea6fb62f2db5d9bb980f42850dbb0cfdf53ac0f41	PUBLIC_TESTKIT
squid-death	ARCHETYPE	b1.7.3:entity/094	damage-death	APPLICABLE	VERIFIED	OFFICIAL_SERVER	m408-squid-ink-set	4f3c68e6439036720158970ea6fb62f2db5d9bb980f42850dbb0cfdf53ac0f41	PUBLIC_TESTKIT
squid-drop	ARCHETYPE	b1.7.3:entity/094	drop-matrix	APPLICABLE	VERIFIED	OFFICIAL_SERVER	m408-squid-ink-set	4f3c68e6439036720158970ea6fb62f2db5d9bb980f42850dbb0cfdf53ac0f41	PUBLIC_TESTKIT
wolf-spawn	UNIVERSAL	b1.7.3:entity/095	spawn-materialization	APPLICABLE	VERIFIED	OFFICIAL_SERVER	m420-wolf-tame-set	8268a761729c8e58ce515e8c1abb5065fa4782f824f83d9f2e6072f6e46d1833	PUBLIC_TESTKIT
wolf-sit	SINGULAR	b1.7.3:entity/095	interaction-state	APPLICABLE	VERIFIED	OFFICIAL_SERVER	m583-wolf-sit-set	56eb02100c063bedf32f982e6d7e66bd756ad07848f21c62443cd90b26786659	PUBLIC_TESTKIT
