claim_id	layer	subject_id	template_id	applicability	status	oracle	evidence_id	signature	automation_surface
ice-save-reload	UNIVERSAL	b1.7.3:block/079	save-reload	APPLICABLE	VERIFIED	OFFICIAL_SERVER	m434-remaining-sponge-glass-ice	0716150d188414cd60d0bebe7aa70f27ace8a376a47f6e0a912fc026e8ab63b5	INTERNAL_API
still-water-tick-policy	ARCHETYPE	b1.7.3:block/009	tick-policy	APPLICABLE	VERIFIED	OFFICIAL_SERVER	m114-causal-water-flow	658a1cbfc4555fb57b3cef83375f655232f18b834afe547330fd96e64c8a5e3e	SMOKE_ONLY
still-water-neighbor-response	ARCHETYPE	b1.7.3:block/009	neighbor-response	APPLICABLE	VERIFIED	OFFICIAL_SERVER	m139-water-lava-reaction	1ba936e8c311e4af488c393c17f5f68031f6fbb2c7a8b4ae2831985900fcd326	SMOKE_ONLY
still-lava-neighbor-response	ARCHETYPE	b1.7.3:block/011	neighbor-response	APPLICABLE	VERIFIED	OFFICIAL_SERVER	m139-water-lava-reaction	1ba936e8c311e4af488c393c17f5f68031f6fbb2c7a8b4ae2831985900fcd326	SMOKE_ONLY
furnace-tick-policy	SINGULAR	b1.7.3:block/061	tick-policy	APPLICABLE	VERIFIED	OFFICIAL_SERVER	m296-furnace-smelts	04ac7e3f754356f848410854d026b17493e75b73dc55473905ec0d45d31787c1	INTERNAL_API
crops-break-transition	UNIVERSAL	b1.7.3:block/059	break-transition	APPLICABLE	VERIFIED	OFFICIAL_SERVER	m303-crop-harvests	33bca9f328ddb3c028b792f70233157d997e260e28d47d0115069be6bcba67f0	INTERNAL_API
crops-drop-matrix	ARCHETYPE	b1.7.3:block/059	drop-matrix	APPLICABLE	VERIFIED	OFFICIAL_SERVER	m303-crop-harvests	33bca9f328ddb3c028b792f70233157d997e260e28d47d0115069be6bcba67f0	INTERNAL_API
sugar-cane-break-transition	UNIVERSAL	b1.7.3:block/083	break-transition	APPLICABLE	VERIFIED	OFFICIAL_SERVER	m303-crop-harvests	33bca9f328ddb3c028b792f70233157d997e260e28d47d0115069be6bcba67f0	INTERNAL_API
sugar-cane-drop-matrix	ARCHETYPE	b1.7.3:block/083	drop-matrix	APPLICABLE	VERIFIED	OFFICIAL_SERVER	m303-crop-harvests	33bca9f328ddb3c028b792f70233157d997e260e28d47d0115069be6bcba67f0	INTERNAL_API
cactus-break-transition	UNIVERSAL	b1.7.3:block/081	break-transition	APPLICABLE	VERIFIED	OFFICIAL_SERVER	m303-crop-harvests	33bca9f328ddb3c028b792f70233157d997e260e28d47d0115069be6bcba67f0	INTERNAL_API
cactus-drop-matrix	ARCHETYPE	b1.7.3:block/081	drop-matrix	APPLICABLE	VERIFIED	OFFICIAL_SERVER	m303-crop-harvests	33bca9f328ddb3c028b792f70233157d997e260e28d47d0115069be6bcba67f0	INTERNAL_API
cobblestone-gameplay-placement	UNIVERSAL	b1.7.3:block/004	gameplay-placement	APPLICABLE	VERIFIED	OFFICIAL_SERVER	b173-lifecycle-provider-cycle	c48f1902ca6b9643a7897209a938362dfd7997c8f797abf47239b061b9a5cb23	PUBLIC_TESTKIT
cobblestone-save-reload	UNIVERSAL	b1.7.3:block/004	save-reload	APPLICABLE	VERIFIED	OFFICIAL_SERVER	b173-lifecycle-provider-cycle	c48f1902ca6b9643a7897209a938362dfd7997c8f797abf47239b061b9a5cb23	PUBLIC_TESTKIT
cobblestone-break-transition	UNIVERSAL	b1.7.3:block/004	break-transition	APPLICABLE	VERIFIED	OFFICIAL_SERVER	b173-lifecycle-provider-cycle	c48f1902ca6b9643a7897209a938362dfd7997c8f797abf47239b061b9a5cb23	PUBLIC_TESTKIT
cobblestone-drop-matrix	ARCHETYPE	b1.7.3:block/004	drop-matrix	APPLICABLE	VERIFIED	OFFICIAL_SERVER	b173-lifecycle-provider-cycle	c48f1902ca6b9643a7897209a938362dfd7997c8f797abf47239b061b9a5cb23	PUBLIC_TESTKIT
dirt-gameplay-placement	UNIVERSAL	b1.7.3:block/003	gameplay-placement	APPLICABLE	VERIFIED	OFFICIAL_SERVER	b173-lifecycle-provider-cycle	c48f1902ca6b9643a7897209a938362dfd7997c8f797abf47239b061b9a5cb23	PUBLIC_TESTKIT
dirt-save-reload	UNIVERSAL	b1.7.3:block/003	save-reload	APPLICABLE	VERIFIED	OFFICIAL_SERVER	b173-lifecycle-provider-cycle	c48f1902ca6b9643a7897209a938362dfd7997c8f797abf47239b061b9a5cb23	PUBLIC_TESTKIT
dirt-break-transition	UNIVERSAL	b1.7.3:block/003	break-transition	APPLICABLE	VERIFIED	OFFICIAL_SERVER	b173-lifecycle-provider-cycle	c48f1902ca6b9643a7897209a938362dfd7997c8f797abf47239b061b9a5cb23	PUBLIC_TESTKIT
dirt-drop-matrix	ARCHETYPE	b1.7.3:block/003	drop-matrix	APPLICABLE	VERIFIED	OFFICIAL_SERVER	b173-lifecycle-provider-cycle	c48f1902ca6b9643a7897209a938362dfd7997c8f797abf47239b061b9a5cb23	PUBLIC_TESTKIT
log-gameplay-placement	UNIVERSAL	b1.7.3:block/017	gameplay-placement	APPLICABLE	VERIFIED	OFFICIAL_SERVER	m208-oak-log	c371df4ca97d388218b9184b3b6a0ba2745803de01514b4b8562c6ca33b533d2	INTERNAL_API
log-save-reload	UNIVERSAL	b1.7.3:block/017	save-reload	APPLICABLE	VERIFIED	OFFICIAL_SERVER	m208-oak-log	c371df4ca97d388218b9184b3b6a0ba2745803de01514b4b8562c6ca33b533d2	INTERNAL_API
log-break-transition	UNIVERSAL	b1.7.3:block/017	break-transition	APPLICABLE	VERIFIED	OFFICIAL_SERVER	m301-axe-log-breaks	6e62367a3c72d64d2bda9180cb0e5b0484671ef7530e74968d511330d7a06365	INTERNAL_API
log-drop-matrix	ARCHETYPE	b1.7.3:block/017	drop-matrix	APPLICABLE	VERIFIED	OFFICIAL_SERVER	m301-axe-log-breaks	6e62367a3c72d64d2bda9180cb0e5b0484671ef7530e74968d511330d7a06365	INTERNAL_API
chest-gameplay-placement	UNIVERSAL	b1.7.3:block/054	gameplay-placement	APPLICABLE	VERIFIED	OFFICIAL_SERVER	b173-lifecycle-provider-cycle	c48f1902ca6b9643a7897209a938362dfd7997c8f797abf47239b061b9a5cb23	PUBLIC_TESTKIT
chest-save-reload	UNIVERSAL	b1.7.3:block/054	save-reload	APPLICABLE	VERIFIED	OFFICIAL_SERVER	b173-lifecycle-provider-cycle	c48f1902ca6b9643a7897209a938362dfd7997c8f797abf47239b061b9a5cb23	PUBLIC_TESTKIT
chest-break-transition	UNIVERSAL	b1.7.3:block/054	break-transition	APPLICABLE	VERIFIED	OFFICIAL_SERVER	b173-lifecycle-provider-cycle	c48f1902ca6b9643a7897209a938362dfd7997c8f797abf47239b061b9a5cb23	PUBLIC_TESTKIT
chest-drop-matrix	SINGULAR	b1.7.3:block/054	drop-matrix	APPLICABLE	VERIFIED	OFFICIAL_SERVER	b173-lifecycle-provider-cycle	c48f1902ca6b9643a7897209a938362dfd7997c8f797abf47239b061b9a5cb23	PUBLIC_TESTKIT
stone-gameplay-placement	UNIVERSAL	b1.7.3:block/001	gameplay-placement	APPLICABLE	VERIFIED	OFFICIAL_SERVER	b173-lifecycle-provider-cycle	c48f1902ca6b9643a7897209a938362dfd7997c8f797abf47239b061b9a5cb23	PUBLIC_TESTKIT
stone-save-reload	UNIVERSAL	b1.7.3:block/001	save-reload	APPLICABLE	VERIFIED	OFFICIAL_SERVER	b173-lifecycle-provider-cycle	c48f1902ca6b9643a7897209a938362dfd7997c8f797abf47239b061b9a5cb23	PUBLIC_TESTKIT
stone-break-transition	UNIVERSAL	b1.7.3:block/001	break-transition	APPLICABLE	VERIFIED	OFFICIAL_SERVER	b173-lifecycle-provider-cycle	c48f1902ca6b9643a7897209a938362dfd7997c8f797abf47239b061b9a5cb23	PUBLIC_TESTKIT
stone-drop-matrix	ARCHETYPE	b1.7.3:block/001	drop-matrix	APPLICABLE	VERIFIED	OFFICIAL_SERVER	b173-lifecycle-provider-cycle	c48f1902ca6b9643a7897209a938362dfd7997c8f797abf47239b061b9a5cb23	PUBLIC_TESTKIT
grass-gameplay-placement	UNIVERSAL	b1.7.3:block/002	gameplay-placement	APPLICABLE	VERIFIED	OFFICIAL_SERVER	m238-grass	3056478f663744b460245599a51d711c0d26a0d619c4595bd2def1f6cf3f99d4	INTERNAL_API
grass-save-reload	UNIVERSAL	b1.7.3:block/002	save-reload	APPLICABLE	VERIFIED	OFFICIAL_SERVER	m238-grass	3056478f663744b460245599a51d711c0d26a0d619c4595bd2def1f6cf3f99d4	INTERNAL_API
planks-gameplay-placement	UNIVERSAL	b1.7.3:block/005	gameplay-placement	APPLICABLE	VERIFIED	OFFICIAL_SERVER	b173-lifecycle-provider-cycle	c48f1902ca6b9643a7897209a938362dfd7997c8f797abf47239b061b9a5cb23	PUBLIC_TESTKIT
planks-save-reload	UNIVERSAL	b1.7.3:block/005	save-reload	APPLICABLE	VERIFIED	OFFICIAL_SERVER	b173-lifecycle-provider-cycle	c48f1902ca6b9643a7897209a938362dfd7997c8f797abf47239b061b9a5cb23	PUBLIC_TESTKIT
planks-break-transition	UNIVERSAL	b1.7.3:block/005	break-transition	APPLICABLE	VERIFIED	OFFICIAL_SERVER	b173-lifecycle-provider-cycle	c48f1902ca6b9643a7897209a938362dfd7997c8f797abf47239b061b9a5cb23	PUBLIC_TESTKIT
planks-drop-matrix	ARCHETYPE	b1.7.3:block/005	drop-matrix	APPLICABLE	VERIFIED	OFFICIAL_SERVER	b173-lifecycle-provider-cycle	c48f1902ca6b9643a7897209a938362dfd7997c8f797abf47239b061b9a5cb23	PUBLIC_TESTKIT
sand-gameplay-placement	UNIVERSAL	b1.7.3:block/012	gameplay-placement	APPLICABLE	VERIFIED	OFFICIAL_SERVER	m239-sand	bb15230ca24298e16113b08fd83f225bd6b7966fbcdd78d7378ecc59c58e1094	INTERNAL_API
gravel-gameplay-placement	UNIVERSAL	b1.7.3:block/013	gameplay-placement	APPLICABLE	VERIFIED	OFFICIAL_SERVER	m218-gravel	3e2635199e586e6323b8da68ffe023b77a589a27d2262ed9aa0f1dc79e604e06	INTERNAL_API
gold-ore-gameplay-placement	UNIVERSAL	b1.7.3:block/014	gameplay-placement	APPLICABLE	VERIFIED	OFFICIAL_SERVER	b173-lifecycle-provider-cycle	c48f1902ca6b9643a7897209a938362dfd7997c8f797abf47239b061b9a5cb23	PUBLIC_TESTKIT
gold-ore-save-reload	UNIVERSAL	b1.7.3:block/014	save-reload	APPLICABLE	VERIFIED	OFFICIAL_SERVER	b173-lifecycle-provider-cycle	c48f1902ca6b9643a7897209a938362dfd7997c8f797abf47239b061b9a5cb23	PUBLIC_TESTKIT
iron-ore-gameplay-placement	UNIVERSAL	b1.7.3:block/015	gameplay-placement	APPLICABLE	VERIFIED	OFFICIAL_SERVER	b173-lifecycle-provider-cycle	c48f1902ca6b9643a7897209a938362dfd7997c8f797abf47239b061b9a5cb23	PUBLIC_TESTKIT
iron-ore-save-reload	UNIVERSAL	b1.7.3:block/015	save-reload	APPLICABLE	VERIFIED	OFFICIAL_SERVER	b173-lifecycle-provider-cycle	c48f1902ca6b9643a7897209a938362dfd7997c8f797abf47239b061b9a5cb23	PUBLIC_TESTKIT
coal-ore-gameplay-placement	UNIVERSAL	b1.7.3:block/016	gameplay-placement	APPLICABLE	VERIFIED	OFFICIAL_SERVER	b173-lifecycle-provider-cycle	c48f1902ca6b9643a7897209a938362dfd7997c8f797abf47239b061b9a5cb23	PUBLIC_TESTKIT
coal-ore-save-reload	UNIVERSAL	b1.7.3:block/016	save-reload	APPLICABLE	VERIFIED	OFFICIAL_SERVER	b173-lifecycle-provider-cycle	c48f1902ca6b9643a7897209a938362dfd7997c8f797abf47239b061b9a5cb23	PUBLIC_TESTKIT
lapis-ore-gameplay-placement	UNIVERSAL	b1.7.3:block/021	gameplay-placement	APPLICABLE	VERIFIED	OFFICIAL_SERVER	m230-lapis-ore	f684efb5f52db98a991a7edd381072bb58cc997a3d3bfd07327725c2e5026139	INTERNAL_API
lapis-ore-save-reload	UNIVERSAL	b1.7.3:block/021	save-reload	APPLICABLE	VERIFIED	OFFICIAL_SERVER	m230-lapis-ore	f684efb5f52db98a991a7edd381072bb58cc997a3d3bfd07327725c2e5026139	INTERNAL_API
lapis-block-gameplay-placement	UNIVERSAL	b1.7.3:block/022	gameplay-placement	APPLICABLE	VERIFIED	OFFICIAL_SERVER	b173-lifecycle-provider-cycle	c48f1902ca6b9643a7897209a938362dfd7997c8f797abf47239b061b9a5cb23	PUBLIC_TESTKIT
lapis-block-save-reload	UNIVERSAL	b1.7.3:block/022	save-reload	APPLICABLE	VERIFIED	OFFICIAL_SERVER	b173-lifecycle-provider-cycle	c48f1902ca6b9643a7897209a938362dfd7997c8f797abf47239b061b9a5cb23	PUBLIC_TESTKIT
sandstone-gameplay-placement	UNIVERSAL	b1.7.3:block/024	gameplay-placement	APPLICABLE	VERIFIED	OFFICIAL_SERVER	b173-lifecycle-provider-cycle	c48f1902ca6b9643a7897209a938362dfd7997c8f797abf47239b061b9a5cb23	PUBLIC_TESTKIT
sandstone-save-reload	UNIVERSAL	b1.7.3:block/024	save-reload	APPLICABLE	VERIFIED	OFFICIAL_SERVER	b173-lifecycle-provider-cycle	c48f1902ca6b9643a7897209a938362dfd7997c8f797abf47239b061b9a5cb23	PUBLIC_TESTKIT
sandstone-break-transition	UNIVERSAL	b1.7.3:block/024	break-transition	APPLICABLE	VERIFIED	OFFICIAL_SERVER	b173-lifecycle-provider-cycle	c48f1902ca6b9643a7897209a938362dfd7997c8f797abf47239b061b9a5cb23	PUBLIC_TESTKIT
sandstone-drop-matrix	ARCHETYPE	b1.7.3:block/024	drop-matrix	APPLICABLE	VERIFIED	OFFICIAL_SERVER	b173-lifecycle-provider-cycle	c48f1902ca6b9643a7897209a938362dfd7997c8f797abf47239b061b9a5cb23	PUBLIC_TESTKIT
cobweb-gameplay-placement	UNIVERSAL	b1.7.3:block/030	gameplay-placement	APPLICABLE	VERIFIED	OFFICIAL_SERVER	m195-cobweb	4ebaa9934454eff6fdfeec745c7a31c093ebc734fd77ade5eac818c4c3c8531a	INTERNAL_API
cobweb-save-reload	UNIVERSAL	b1.7.3:block/030	save-reload	APPLICABLE	VERIFIED	OFFICIAL_SERVER	m195-cobweb	4ebaa9934454eff6fdfeec745c7a31c093ebc734fd77ade5eac818c4c3c8531a	INTERNAL_API
wool-gameplay-placement	UNIVERSAL	b1.7.3:block/035	gameplay-placement	APPLICABLE	VERIFIED	OFFICIAL_SERVER	m197-wool	b6f11e7750a8b8ece43e987d07cc4862caf7e0e44f636b6ffb32f68b0601e8f6	INTERNAL_API
wool-save-reload	UNIVERSAL	b1.7.3:block/035	save-reload	APPLICABLE	VERIFIED	OFFICIAL_SERVER	m197-wool	b6f11e7750a8b8ece43e987d07cc4862caf7e0e44f636b6ffb32f68b0601e8f6	INTERNAL_API
gold-block-gameplay-placement	UNIVERSAL	b1.7.3:block/041	gameplay-placement	APPLICABLE	VERIFIED	OFFICIAL_SERVER	b173-lifecycle-provider-cycle	c48f1902ca6b9643a7897209a938362dfd7997c8f797abf47239b061b9a5cb23	PUBLIC_TESTKIT
gold-block-save-reload	UNIVERSAL	b1.7.3:block/041	save-reload	APPLICABLE	VERIFIED	OFFICIAL_SERVER	b173-lifecycle-provider-cycle	c48f1902ca6b9643a7897209a938362dfd7997c8f797abf47239b061b9a5cb23	PUBLIC_TESTKIT
iron-block-gameplay-placement	UNIVERSAL	b1.7.3:block/042	gameplay-placement	APPLICABLE	VERIFIED	OFFICIAL_SERVER	b173-lifecycle-provider-cycle	c48f1902ca6b9643a7897209a938362dfd7997c8f797abf47239b061b9a5cb23	PUBLIC_TESTKIT
iron-block-save-reload	UNIVERSAL	b1.7.3:block/042	save-reload	APPLICABLE	VERIFIED	OFFICIAL_SERVER	b173-lifecycle-provider-cycle	c48f1902ca6b9643a7897209a938362dfd7997c8f797abf47239b061b9a5cb23	PUBLIC_TESTKIT
double-slab-gameplay-placement	UNIVERSAL	b1.7.3:block/043	gameplay-placement	APPLICABLE	VERIFIED	OFFICIAL_SERVER	m211-double-slab	a5ad4aa55f65cbcb979ce018f5143d7d2036b7db34c77ed5f1369e2624fbf546	INTERNAL_API
double-slab-save-reload	UNIVERSAL	b1.7.3:block/043	save-reload	APPLICABLE	VERIFIED	OFFICIAL_SERVER	m211-double-slab	a5ad4aa55f65cbcb979ce018f5143d7d2036b7db34c77ed5f1369e2624fbf546	INTERNAL_API
slab-gameplay-placement	UNIVERSAL	b1.7.3:block/044	gameplay-placement	APPLICABLE	VERIFIED	OFFICIAL_SERVER	m188-stone-slab	58238d33d76d1cd336bbd528ecfe662b6e821d1118c643e6c3023f1b18c800f1	INTERNAL_API
slab-save-reload	UNIVERSAL	b1.7.3:block/044	save-reload	APPLICABLE	VERIFIED	OFFICIAL_SERVER	m188-stone-slab	58238d33d76d1cd336bbd528ecfe662b6e821d1118c643e6c3023f1b18c800f1	INTERNAL_API
brick-gameplay-placement	UNIVERSAL	b1.7.3:block/045	gameplay-placement	APPLICABLE	VERIFIED	OFFICIAL_SERVER	b173-lifecycle-provider-cycle	c48f1902ca6b9643a7897209a938362dfd7997c8f797abf47239b061b9a5cb23	PUBLIC_TESTKIT
brick-save-reload	UNIVERSAL	b1.7.3:block/045	save-reload	APPLICABLE	VERIFIED	OFFICIAL_SERVER	b173-lifecycle-provider-cycle	c48f1902ca6b9643a7897209a938362dfd7997c8f797abf47239b061b9a5cb23	PUBLIC_TESTKIT
brick-break-transition	UNIVERSAL	b1.7.3:block/045	break-transition	APPLICABLE	VERIFIED	OFFICIAL_SERVER	b173-lifecycle-provider-cycle	c48f1902ca6b9643a7897209a938362dfd7997c8f797abf47239b061b9a5cb23	PUBLIC_TESTKIT
brick-drop-matrix	ARCHETYPE	b1.7.3:block/045	drop-matrix	APPLICABLE	VERIFIED	OFFICIAL_SERVER	b173-lifecycle-provider-cycle	c48f1902ca6b9643a7897209a938362dfd7997c8f797abf47239b061b9a5cb23	PUBLIC_TESTKIT
tnt-gameplay-placement	UNIVERSAL	b1.7.3:block/046	gameplay-placement	APPLICABLE	VERIFIED	OFFICIAL_SERVER	m219-tnt-place	4f2b9d0bc3bbd9a35010f5efbb02cf5d5e290dcfb590633b35833a02551912f8	INTERNAL_API
tnt-save-reload	UNIVERSAL	b1.7.3:block/046	save-reload	APPLICABLE	VERIFIED	OFFICIAL_SERVER	m219-tnt-place	4f2b9d0bc3bbd9a35010f5efbb02cf5d5e290dcfb590633b35833a02551912f8	INTERNAL_API
bookshelf-gameplay-placement	UNIVERSAL	b1.7.3:block/047	gameplay-placement	APPLICABLE	VERIFIED	OFFICIAL_SERVER	m189-bookshelf	30ee0483e42551b855a4fd5a85002dc5871168bc8f2bed26ec7dcd572b2b97a3	INTERNAL_API
bookshelf-save-reload	UNIVERSAL	b1.7.3:block/047	save-reload	APPLICABLE	VERIFIED	OFFICIAL_SERVER	m189-bookshelf	30ee0483e42551b855a4fd5a85002dc5871168bc8f2bed26ec7dcd572b2b97a3	INTERNAL_API
mossy-cobble-gameplay-placement	UNIVERSAL	b1.7.3:block/048	gameplay-placement	APPLICABLE	VERIFIED	OFFICIAL_SERVER	m217-mossy-cobble	e7a7a8e7b99473c5e1e123d0d2542636867e0e5ebae855883295e487ee937a43	INTERNAL_API
mossy-cobble-save-reload	UNIVERSAL	b1.7.3:block/048	save-reload	APPLICABLE	VERIFIED	OFFICIAL_SERVER	m217-mossy-cobble	e7a7a8e7b99473c5e1e123d0d2542636867e0e5ebae855883295e487ee937a43	INTERNAL_API
obsidian-gameplay-placement	UNIVERSAL	b1.7.3:block/049	gameplay-placement	APPLICABLE	VERIFIED	OFFICIAL_SERVER	b173-lifecycle-provider-cycle	c48f1902ca6b9643a7897209a938362dfd7997c8f797abf47239b061b9a5cb23	PUBLIC_TESTKIT
obsidian-save-reload	UNIVERSAL	b1.7.3:block/049	save-reload	APPLICABLE	VERIFIED	OFFICIAL_SERVER	b173-lifecycle-provider-cycle	c48f1902ca6b9643a7897209a938362dfd7997c8f797abf47239b061b9a5cb23	PUBLIC_TESTKIT
diamond-ore-gameplay-placement	UNIVERSAL	b1.7.3:block/056	gameplay-placement	APPLICABLE	VERIFIED	OFFICIAL_SERVER	b173-lifecycle-provider-cycle	c48f1902ca6b9643a7897209a938362dfd7997c8f797abf47239b061b9a5cb23	PUBLIC_TESTKIT
diamond-ore-save-reload	UNIVERSAL	b1.7.3:block/056	save-reload	APPLICABLE	VERIFIED	OFFICIAL_SERVER	b173-lifecycle-provider-cycle	c48f1902ca6b9643a7897209a938362dfd7997c8f797abf47239b061b9a5cb23	PUBLIC_TESTKIT
diamond-block-gameplay-placement	UNIVERSAL	b1.7.3:block/057	gameplay-placement	APPLICABLE	VERIFIED	OFFICIAL_SERVER	b173-lifecycle-provider-cycle	c48f1902ca6b9643a7897209a938362dfd7997c8f797abf47239b061b9a5cb23	PUBLIC_TESTKIT
diamond-block-save-reload	UNIVERSAL	b1.7.3:block/057	save-reload	APPLICABLE	VERIFIED	OFFICIAL_SERVER	b173-lifecycle-provider-cycle	c48f1902ca6b9643a7897209a938362dfd7997c8f797abf47239b061b9a5cb23	PUBLIC_TESTKIT
workbench-gameplay-placement	UNIVERSAL	b1.7.3:block/058	gameplay-placement	APPLICABLE	VERIFIED	OFFICIAL_SERVER	m220-workbench	75f1f8dccff9989eba1c5ac186c1f62a8054452d6d6ebe7c59e09de2742a37ed	INTERNAL_API
workbench-save-reload	UNIVERSAL	b1.7.3:block/058	save-reload	APPLICABLE	VERIFIED	OFFICIAL_SERVER	m220-workbench	75f1f8dccff9989eba1c5ac186c1f62a8054452d6d6ebe7c59e09de2742a37ed	INTERNAL_API
furnace-gameplay-placement	UNIVERSAL	b1.7.3:block/061	gameplay-placement	APPLICABLE	VERIFIED	OFFICIAL_SERVER	m221-furnace	88ee8a957cbe3c4c1f6f27f8b4fa73786709b04be0e37ea4c9b50e01737b965c	INTERNAL_API
furnace-save-reload	UNIVERSAL	b1.7.3:block/061	save-reload	APPLICABLE	VERIFIED	OFFICIAL_SERVER	m221-furnace	88ee8a957cbe3c4c1f6f27f8b4fa73786709b04be0e37ea4c9b50e01737b965c	INTERNAL_API
redstone-ore-gameplay-placement	UNIVERSAL	b1.7.3:block/073	gameplay-placement	APPLICABLE	VERIFIED	OFFICIAL_SERVER	m229-redstone-ore	7d3985f4b7402dfe18498e350a010e0aa42df1a87bbb12ac06d7ff9bc4803504	INTERNAL_API
redstone-ore-save-reload	UNIVERSAL	b1.7.3:block/073	save-reload	APPLICABLE	VERIFIED	OFFICIAL_SERVER	m229-redstone-ore	7d3985f4b7402dfe18498e350a010e0aa42df1a87bbb12ac06d7ff9bc4803504	INTERNAL_API
snow-layer-gameplay-placement	UNIVERSAL	b1.7.3:block/078	gameplay-placement	APPLICABLE	VERIFIED	OFFICIAL_SERVER	m203-snow-layer	23163bc78dd8ce876aff379a6292ad170fe0b74e5c26f2ee7177508222aa0178	INTERNAL_API
